TransactionID;Date;Time;CustomerID;Age;Gender;Location;StoreID;OnlineOrderFlag;ProductID;ProductName;Category;Quantity;UnitPrice;TotalPrice;PaymentType;PromotionApplied;DiscountAmount;Total Sales;GiftWrap;ShippingMethod;DeliveryTime;Weather;Event;CustomerSatisfaction;ReturnFlag
1942;24.11.2022;01:26:57;454;19;Female;City_19;;WAHR;276;Decorations_Product;Decorations;1;70,0640897;70,0640897;Debit Card;WAHR;7,00640897;63,05768073;FALSCH;Express;3;Rainy;Black Friday;3;WAHR
1943;16.11.2019;22:28:02;42;57;Other;City_13;;WAHR;943;Clothing_Product;Clothing;4;26,42130203;105,6852081;Credit Card;FALSCH;0;105,6852081;WAHR;Express;4;Rainy;Christmas Market;1;WAHR
1944;29.12.2018;03:39:38;193;55;Other;City_15;56;FALSCH;398;Food_Product;Food;4;29,31685283;117,2674113;Debit Card;WAHR;0;117,2674113;FALSCH;;;Rainy;Christmas Market;3;WAHR
1945;13.11.2023;05:04:55;224;45;Other;City_2;;WAHR;642;Clothing_Product;Clothing;3;96,06267111;288,1880133;Online Payment;FALSCH;0;288,1880133;WAHR;Express;3;Rainy;None;3;FALSCH
1946;16.12.2018;03:52:21;62;24;Other;City_18;35;FALSCH;707;Food_Product;Food;4;16,78916262;67,15665048;Online Payment;FALSCH;0;67,15665048;FALSCH;;;Snowy;Christmas Market;3;WAHR
1947;02.12.2019;17:02:24;3;56;Male;City_18;38;FALSCH;212;Clothing_Product;Clothing;3;94,60498593;283,8149578;Cash;WAHR;0;283,8149578;FALSCH;;;Rainy;Christmas Market;5;FALSCH
1948;08.12.2023;11:09:08;125;51;Other;City_3;;WAHR;717;Decorations_Product;Decorations;5;65,88445904;329,4222952;Online Payment;FALSCH;0;329,4222952;FALSCH;Overnight;3;Sunny;None;1;WAHR
1949;20.12.2019;15:28:51;374;18;Female;City_15;34;FALSCH;318;Clothing_Product;Clothing;2;18,5643939;37,12878781;Online Payment;WAHR;3,712878781;33,415909029;WAHR;;;Sunny;Black Friday;1;FALSCH
1950;11.11.2021;13:03:19;87;37;Male;City_3;;WAHR;698;Clothing_Product;Clothing;1;33,40821544;33,40821544;Credit Card;WAHR;3,340821544;30,067393896;WAHR;Express;4;Sunny;Black Friday;5;WAHR
1951;06.11.2023;01:17:00;402;53;Other;City_12;;WAHR;197;Toys_Product;Toys;3;43,30317729;129,9095319;Credit Card;WAHR;0;129,9095319;WAHR;Standard;3;Rainy;None;4;WAHR
1952;10.11.2019;10:13:47;19;31;Other;City_11;25;FALSCH;704;Toys_Product;Toys;2;92,61654926;185,2330985;Cash;FALSCH;0;185,2330985;FALSCH;;;Snowy;None;2;WAHR
1953;19.11.2020;11:18:17;484;52;Female;City_5;6;FALSCH;398;Toys_Product;Toys;5;77,68842071;388,4421036;Online Payment;WAHR;0;388,4421036;FALSCH;;;Snowy;None;4;FALSCH
1954;07.12.2022;04:30:15;417;20;Male;City_6;91;FALSCH;720;Decorations_Product;Decorations;3;87,63448658;262,9034597;Debit Card;FALSCH;0;262,9034597;FALSCH;;;Rainy;Christmas Market;3;WAHR
1955;15.11.2023;10:53:09;310;53;Male;City_17;;WAHR;907;Clothing_Product;Clothing;5;44,71932822;223,5966411;Cash;FALSCH;22,35966411;201,23697699;WAHR;Express;1;Sunny;Black Friday;3;FALSCH
1956;27.12.2023;09:42:26;227;42;Male;City_15;;WAHR;147;Clothing_Product;Clothing;4;18,21811063;72,87244252;Online Payment;WAHR;0;72,87244252;FALSCH;Overnight;3;Rainy;None;3;FALSCH
1957;20.12.2022;09:22:45;76;18;Other;City_17;;WAHR;911;Food_Product;Food;1;57,36961947;57,36961947;Cash;WAHR;5,736961947;51,632657523;FALSCH;Overnight;5;Sunny;Black Friday;4;FALSCH
1958;07.12.2018;22:36:31;122;22;Male;City_5;;WAHR;41;Toys_Product;Toys;4;78,32530198;313,3012079;Debit Card;WAHR;0;313,3012079;FALSCH;Standard;2;Rainy;None;1;WAHR
1959;25.11.2023;09:30:46;89;60;Male;City_15;;WAHR;365;Electronics_Product;Electronics;2;99,46605428;198,9321086;Debit Card;WAHR;19,89321086;179,03889774;FALSCH;Overnight;2;Rainy;Black Friday;4;WAHR
1960;29.11.2019;13:27:56;262;32;Other;City_11;36;FALSCH;379;Clothing_Product;Clothing;3;67,31797459;201,9539238;Online Payment;FALSCH;20,19539238;181,75853142;WAHR;;;Rainy;Black Friday;5;FALSCH
1961;29.12.2023;13:58:01;431;26;Female;City_17;;WAHR;325;Clothing_Product;Clothing;3;14,28446928;42,85340784;Credit Card;WAHR;0;42,85340784;FALSCH;Express;1;Snowy;Christmas Market;4;FALSCH
1962;28.12.2023;04:40:43;302;65;Female;City_19;;WAHR;309;Clothing_Product;Clothing;1;12,29540146;12,29540146;Online Payment;WAHR;1,229540146;11,065861314;FALSCH;Overnight;4;Rainy;Black Friday;3;FALSCH
1963;09.11.2020;01:45:33;280;35;Other;City_3;65;FALSCH;296;Clothing_Product;Clothing;3;82,32531038;246,9759311;Credit Card;WAHR;0;246,9759311;WAHR;;;Sunny;None;3;FALSCH
1964;04.11.2019;17:25:10;8;40;Female;City_15;27;FALSCH;108;Decorations_Product;Decorations;2;53,04673333;106,0934667;Credit Card;FALSCH;0;106,0934667;WAHR;;;Rainy;Christmas Market;1;FALSCH
1965;13.12.2019;13:25:56;376;55;Other;City_13;;WAHR;73;Decorations_Product;Decorations;4;63,18515196;252,7406078;Debit Card;WAHR;0;252,7406078;FALSCH;Standard;1;Rainy;Christmas Market;1;FALSCH
1966;25.11.2021;23:05:59;310;57;Other;City_10;;WAHR;132;Electronics_Product;Electronics;2;66,76391304;133,5278261;Credit Card;FALSCH;13,35278261;120,17504349;WAHR;Standard;1;Rainy;Black Friday;2;WAHR
1967;26.11.2019;18:59:11;350;21;Male;City_17;46;FALSCH;799;Electronics_Product;Electronics;5;61,58175228;307,9087614;Online Payment;FALSCH;30,79087614;277,11788526;FALSCH;;;Snowy;Black Friday;5;WAHR
1968;03.12.2023;15:53:38;125;48;Female;City_8;;WAHR;362;Food_Product;Food;5;42,37244854;211,8622427;Online Payment;WAHR;0;211,8622427;FALSCH;Standard;4;Rainy;Christmas Market;2;FALSCH
1969;14.11.2022;13:11:01;17;19;Female;City_4;;WAHR;436;Toys_Product;Toys;3;48,59975956;145,7992787;Cash;WAHR;0;145,7992787;WAHR;Overnight;2;Sunny;None;1;FALSCH
1970;23.11.2022;06:24:19;5;29;Other;City_20;;WAHR;412;Clothing_Product;Clothing;3;80,16275209;240,4882563;Cash;FALSCH;24,04882563;216,43943067;WAHR;Standard;4;Snowy;Black Friday;2;FALSCH
1971;18.11.2021;12:01:35;122;38;Male;City_10;;WAHR;771;Decorations_Product;Decorations;2;85,37126591;170,7425318;Credit Card;WAHR;0;170,7425318;WAHR;Standard;2;Snowy;Christmas Market;1;FALSCH
1972;29.11.2021;19:56:52;311;22;Female;City_8;;WAHR;784;Electronics_Product;Electronics;1;87,60981692;87,60981692;Online Payment;WAHR;8,760981692;78,848835228;WAHR;Standard;2;Rainy;Black Friday;5;WAHR
1973;20.11.2020;00:16:53;447;54;Male;City_2;46;FALSCH;716;Food_Product;Food;3;20,0845987;60,2537961;Debit Card;WAHR;6,02537961;54,22841649;WAHR;;;Sunny;Black Friday;3;FALSCH
1974;21.12.2019;09:53:31;388;25;Male;City_2;;WAHR;681;Clothing_Product;Clothing;3;23,67363937;71,0209181;Cash;FALSCH;7,10209181;63,91882629;FALSCH;Overnight;4;Sunny;Black Friday;5;WAHR
1975;18.12.2018;08:42:38;497;42;Male;City_15;39;FALSCH;247;Toys_Product;Toys;3;45,60150358;136,8045107;Cash;FALSCH;13,68045107;123,12405963;WAHR;;;Sunny;Black Friday;2;WAHR
1976;04.11.2022;07:44:27;251;62;Female;City_7;;WAHR;830;Toys_Product;Toys;4;12,62024884;50,48099534;Debit Card;FALSCH;0;50,48099534;WAHR;Overnight;5;Snowy;None;1;FALSCH
1977;26.12.2021;00:26:45;240;26;Female;City_10;;WAHR;681;Clothing_Product;Clothing;3;59,22212616;177,6663785;Credit Card;WAHR;17,76663785;159,89974065;WAHR;Express;5;Snowy;Black Friday;3;FALSCH
1978;13.12.2021;10:50:07;93;55;Female;City_2;73;FALSCH;938;Electronics_Product;Electronics;1;56,93112331;56,93112331;Credit Card;FALSCH;5,693112331;51,238010979;FALSCH;;;Sunny;Black Friday;4;WAHR
1979;02.12.2020;22:32:22;359;19;Male;City_9;;WAHR;931;Electronics_Product;Electronics;2;57,67142624;115,3428525;Credit Card;WAHR;0;115,3428525;WAHR;Standard;5;Snowy;None;3;WAHR
1980;17.12.2018;19:51:29;110;65;Other;City_11;92;FALSCH;527;Food_Product;Food;3;98,97044913;296,9113474;Cash;FALSCH;29,69113474;267,22021266;FALSCH;;;Sunny;Black Friday;2;WAHR
1981;16.11.2022;06:05:04;453;44;Female;City_10;;WAHR;733;Decorations_Product;Decorations;3;20,07980273;60,2394082;Online Payment;WAHR;6,02394082;54,21546738;FALSCH;Standard;3;Rainy;Black Friday;4;WAHR
1982;23.12.2019;19:11:51;280;41;Female;City_7;;WAHR;9;Toys_Product;Toys;3;84,98901156;254,9670347;Credit Card;WAHR;0;254,9670347;FALSCH;Standard;5;Snowy;Christmas Market;1;WAHR
1983;22.11.2022;02:24:46;32;30;Male;City_11;76;FALSCH;779;Electronics_Product;Electronics;2;21,81765274;43,63530548;Online Payment;WAHR;4,363530548;39,271774932;FALSCH;;;Sunny;Black Friday;5;FALSCH
1984;19.12.2022;18:17:04;325;19;Other;City_10;;WAHR;840;Toys_Product;Toys;4;93,41238231;373,6495292;Cash;WAHR;0;373,6495292;FALSCH;Overnight;4;Snowy;None;3;FALSCH
1985;25.12.2018;08:07:41;86;59;Female;City_11;14;FALSCH;373;Food_Product;Food;2;59,66286663;119,3257333;Debit Card;FALSCH;0;119,3257333;WAHR;;;Rainy;None;2;FALSCH
1986;30.11.2021;06:36:20;4;52;Other;City_20;;WAHR;473;Food_Product;Food;1;46,67916176;46,67916176;Online Payment;WAHR;0;46,67916176;FALSCH;Standard;2;Snowy;None;2;WAHR
1987;13.12.2021;04:18:32;197;26;Male;City_14;77;FALSCH;779;Electronics_Product;Electronics;5;49,03269895;245,1634948;Cash;FALSCH;0;245,1634948;FALSCH;;;Snowy;Christmas Market;2;WAHR
1988;15.12.2019;05:54:00;53;46;Male;City_12;68;FALSCH;974;Clothing_Product;Clothing;5;85,74977839;428,748892;Cash;FALSCH;0;428,748892;FALSCH;;;Sunny;None;3;FALSCH
1989;21.11.2023;05:13:13;289;57;Male;City_17;;WAHR;321;Toys_Product;Toys;1;75,04983555;75,04983555;Credit Card;FALSCH;0;75,04983555;FALSCH;Overnight;5;Snowy;Christmas Market;3;FALSCH
1990;18.11.2019;19:36:08;202;58;Male;City_16;60;FALSCH;848;Clothing_Product;Clothing;5;38,05320532;190,2660266;Debit Card;WAHR;19,02660266;171,23942394;FALSCH;;;Rainy;Black Friday;1;WAHR
1991;11.11.2018;23:09:08;169;28;Other;City_16;35;FALSCH;159;Toys_Product;Toys;1;21,18522578;21,18522578;Online Payment;FALSCH;2,118522578;19,066703202;WAHR;;;Rainy;Black Friday;4;WAHR
1992;02.12.2018;20:52:40;249;46;Other;City_8;;WAHR;248;Toys_Product;Toys;4;72,45384891;289,8153956;Cash;FALSCH;0;289,8153956;WAHR;Express;1;Snowy;None;2;WAHR
1993;11.11.2022;08:39:34;403;54;Female;City_17;87;FALSCH;223;Clothing_Product;Clothing;5;97,36847651;486,8423826;Debit Card;WAHR;48,68423826;438,15814434;WAHR;;;Rainy;Black Friday;1;FALSCH
1994;11.12.2021;18:19:59;431;19;Male;City_15;51;FALSCH;652;Electronics_Product;Electronics;1;42,33904617;42,33904617;Online Payment;WAHR;4,233904617;38,105141553;WAHR;;;Snowy;Black Friday;4;WAHR
1995;13.12.2022;02:41:55;57;21;Other;City_5;;WAHR;660;Electronics_Product;Electronics;1;52,98008985;52,98008985;Cash;FALSCH;0;52,98008985;FALSCH;Express;1;Sunny;Christmas Market;4;FALSCH
1996;11.12.2023;00:01:48;80;54;Other;City_1;9;FALSCH;765;Food_Product;Food;3;68,82001867;206,460056;Cash;WAHR;0;206,460056;FALSCH;;;Rainy;None;3;WAHR
1997;19.11.2021;11:54:35;335;56;Other;City_4;;WAHR;72;Food_Product;Food;5;80,7982334;403,991167;Debit Card;FALSCH;0;403,991167;FALSCH;Standard;3;Rainy;None;4;WAHR
1998;09.11.2023;09:05:42;6;57;Female;City_2;;WAHR;963;Food_Product;Food;4;15,06365904;60,25463616;Cash;WAHR;0;60,25463616;FALSCH;Overnight;2;Rainy;Christmas Market;3;FALSCH
1999;11.12.2021;09:33:14;132;30;Other;City_18;48;FALSCH;337;Food_Product;Food;2;72,06509029;144,1301806;Cash;WAHR;14,41301806;129,71716254;FALSCH;;;Snowy;Black Friday;4;FALSCH
2000;03.12.2023;03:44:40;73;24;Female;City_13;;WAHR;965;Food_Product;Food;4;72,4242111;289,6968444;Credit Card;FALSCH;0;289,6968444;FALSCH;Overnight;3;Rainy;None;1;WAHR
2001;17.11.2019;17:06:46;115;58;Other;City_7;;WAHR;967;Decorations_Product;Decorations;1;21,15663129;21,15663129;Online Payment;WAHR;0;21,15663129;WAHR;Express;3;Rainy;None;3;WAHR
2002;25.11.2018;01:44:29;62;45;Female;City_2;14;FALSCH;121;Clothing_Product;Clothing;5;78,53977338;392,6988669;Debit Card;WAHR;39,26988669;353,42898021;FALSCH;;;Rainy;Black Friday;4;FALSCH
2003;21.12.2022;06:45:08;411;66;Male;City_11;;WAHR;626;Food_Product;Food;3;37,39783869;112,1935161;Cash;WAHR;0;112,1935161;WAHR;Overnight;5;Snowy;Christmas Market;4;WAHR
2004;18.12.2023;15:56:41;361;25;Male;City_7;;WAHR;957;Clothing_Product;Clothing;3;46,63117125;139,8935137;Online Payment;FALSCH;0;139,8935137;WAHR;Standard;3;Sunny;None;4;FALSCH
2005;25.11.2018;16:56:49;83;37;Female;City_8;79;FALSCH;637;Food_Product;Food;3;75,24477226;225,7343168;Online Payment;WAHR;22,57343168;203,16088512;WAHR;;;Sunny;Black Friday;2;FALSCH
2006;15.11.2020;16:16:13;246;36;Female;City_20;;WAHR;185;Electronics_Product;Electronics;4;69,47145466;277,8858187;Online Payment;WAHR;0;277,8858187;WAHR;Overnight;2;Rainy;None;1;FALSCH
2007;31.12.2020;04:55:46;255;29;Other;City_19;30;FALSCH;569;Electronics_Product;Electronics;4;37,29316287;149,1726515;Debit Card;FALSCH;14,91726515;134,25538635;WAHR;;;Rainy;Black Friday;4;WAHR
2008;12.11.2023;22:32:12;6;66;Other;City_12;72;FALSCH;129;Toys_Product;Toys;2;31,03979337;62,07958674;Credit Card;WAHR;6,207958674;55,871628066;FALSCH;;;Rainy;Black Friday;2;FALSCH
2009;11.11.2018;18:48:29;112;34;Male;City_14;45;FALSCH;959;Decorations_Product;Decorations;2;22,41717955;44,8343591;Credit Card;FALSCH;0;44,8343591;WAHR;;;Rainy;None;1;FALSCH
2010;02.12.2018;17:59:20;11;21;Male;City_1;10;FALSCH;387;Clothing_Product;Clothing;3;13,18149705;39,54449114;Credit Card;FALSCH;3,954449114;35,590042026;FALSCH;;;Rainy;Black Friday;2;WAHR
2011;22.11.2023;17:00:44;105;34;Female;City_5;;WAHR;920;Food_Product;Food;5;19,22089605;96,10448026;Cash;FALSCH;0;96,10448026;WAHR;Standard;3;Sunny;Christmas Market;2;WAHR
2012;14.11.2018;00:36:33;495;57;Female;City_4;15;FALSCH;53;Electronics_Product;Electronics;4;49,38790351;197,5516141;Online Payment;WAHR;19,75516141;177,79645269;WAHR;;;Sunny;Black Friday;1;WAHR
2013;25.12.2022;18:02:47;459;54;Female;City_3;47;FALSCH;287;Clothing_Product;Clothing;1;85,98614806;85,98614806;Cash;FALSCH;8,598614806;77,387533254;FALSCH;;;Snowy;Black Friday;3;FALSCH
2014;28.11.2020;02:46:25;284;60;Other;City_15;6;FALSCH;76;Clothing_Product;Clothing;3;83,65933145;250,9779944;Online Payment;FALSCH;25,09779944;225,88019496;WAHR;;;Sunny;Black Friday;3;WAHR
2015;04.11.2019;12:47:39;499;34;Other;City_20;24;FALSCH;741;Electronics_Product;Electronics;5;24,5944758;122,972379;Credit Card;FALSCH;0;122,972379;FALSCH;;;Sunny;None;1;WAHR
2016;05.12.2021;07:51:10;76;53;Male;City_17;;WAHR;386;Electronics_Product;Electronics;1;93,66311135;93,66311135;Online Payment;FALSCH;0;93,66311135;WAHR;Standard;5;Rainy;None;1;FALSCH
2017;11.12.2020;04:11:16;110;38;Female;City_18;;WAHR;238;Electronics_Product;Electronics;5;91,54266809;457,7133404;Debit Card;FALSCH;0;457,7133404;FALSCH;Overnight;4;Rainy;Christmas Market;3;FALSCH
2018;21.12.2020;04:27:53;110;62;Male;City_20;;WAHR;820;Clothing_Product;Clothing;4;56,83091102;227,3236441;Cash;FALSCH;0;227,3236441;WAHR;Express;4;Sunny;None;3;WAHR
2019;29.12.2023;10:13:58;99;63;Female;City_1;;WAHR;781;Electronics_Product;Electronics;4;66,40535465;265,6214186;Online Payment;FALSCH;26,56214186;239,05927674;WAHR;Standard;4;Snowy;Black Friday;5;FALSCH
2020;24.12.2020;08:46:18;364;54;Female;City_12;37;FALSCH;129;Clothing_Product;Clothing;4;33,65948786;134,6379514;Debit Card;WAHR;0;134,6379514;WAHR;;;Snowy;Christmas Market;1;FALSCH
2021;05.12.2022;10:31:20;137;26;Other;City_20;;WAHR;142;Toys_Product;Toys;2;18,87962983;37,75925966;Debit Card;FALSCH;0;37,75925966;FALSCH;Standard;3;Snowy;Christmas Market;4;WAHR
2022;21.11.2022;00:33:08;355;18;Female;City_3;10;FALSCH;927;Electronics_Product;Electronics;4;74,25318637;297,0127455;Debit Card;WAHR;0;297,0127455;WAHR;;;Snowy;None;4;FALSCH
2023;08.11.2021;09:06:14;395;52;Other;City_15;;WAHR;407;Clothing_Product;Clothing;3;29,87394317;89,62182951;Cash;WAHR;0;89,62182951;FALSCH;Standard;3;Snowy;None;2;WAHR
2024;12.11.2023;15:31:21;41;69;Male;City_18;;WAHR;738;Food_Product;Food;2;92,08123732;184,1624746;Online Payment;FALSCH;18,41624746;165,74622714;FALSCH;Overnight;4;Snowy;Black Friday;4;WAHR
2025;23.11.2021;12:53:29;238;44;Other;City_13;16;FALSCH;636;Decorations_Product;Decorations;2;64,1484198;128,2968396;Online Payment;WAHR;12,82968396;115,46715564;WAHR;;;Rainy;Black Friday;1;WAHR
2026;26.12.2023;17:38:28;76;64;Male;City_10;63;FALSCH;605;Food_Product;Food;3;26,75344521;80,26033563;Cash;WAHR;0;80,26033563;WAHR;;;Sunny;Christmas Market;1;WAHR
2027;05.11.2023;03:36:47;60;21;Male;City_10;;WAHR;531;Toys_Product;Toys;3;56,15179034;168,455371;Debit Card;FALSCH;0;168,455371;FALSCH;Overnight;2;Snowy;None;2;WAHR
2028;07.12.2018;17:36:05;171;43;Male;City_7;78;FALSCH;345;Clothing_Product;Clothing;4;51,45484525;205,819381;Online Payment;WAHR;0;205,819381;FALSCH;;;Rainy;Christmas Market;5;FALSCH
2029;30.11.2021;02:37:04;87;20;Female;City_5;;WAHR;542;Decorations_Product;Decorations;4;68,39678046;273,5871218;Credit Card;FALSCH;27,35871218;246,22840962;FALSCH;Standard;4;Sunny;Black Friday;4;WAHR
2030;20.11.2023;00:33:06;497;57;Female;City_18;;WAHR;82;Food_Product;Food;2;77,32844752;154,656895;Debit Card;WAHR;0;154,656895;FALSCH;Standard;2;Rainy;Christmas Market;3;FALSCH
2031;18.11.2018;20:29:45;377;22;Other;City_19;;WAHR;158;Decorations_Product;Decorations;4;98,00996922;392,0398769;Cash;FALSCH;39,20398769;352,83588921;WAHR;Express;2;Sunny;Black Friday;2;FALSCH
2032;31.12.2018;02:23:33;314;41;Male;City_15;67;FALSCH;649;Electronics_Product;Electronics;1;45,27958525;45,27958525;Credit Card;FALSCH;0;45,27958525;WAHR;;;Sunny;None;3;FALSCH
2033;05.11.2020;16:22:00;356;46;Male;City_13;26;FALSCH;13;Decorations_Product;Decorations;1;76,27142333;76,27142333;Cash;FALSCH;0;76,27142333;FALSCH;;;Sunny;Christmas Market;1;WAHR
2034;11.11.2022;14:19:27;244;56;Female;City_6;;WAHR;866;Clothing_Product;Clothing;5;34,89615234;174,4807617;Cash;WAHR;0;174,4807617;FALSCH;Overnight;5;Sunny;None;1;FALSCH
2035;17.12.2018;04:27:07;338;60;Male;City_16;78;FALSCH;726;Decorations_Product;Decorations;4;54,10501968;216,4200787;Cash;WAHR;21,64200787;194,77807083;FALSCH;;;Sunny;Black Friday;1;FALSCH
2036;12.11.2021;16:32:58;410;37;Female;City_15;;WAHR;995;Electronics_Product;Electronics;5;10,6104202;53,05210099;Debit Card;FALSCH;0;53,05210099;FALSCH;Overnight;5;Sunny;Christmas Market;5;FALSCH
2037;21.12.2021;08:01:46;210;63;Male;City_20;;WAHR;966;Toys_Product;Toys;2;34,24145809;68,48291617;Debit Card;WAHR;0;68,48291617;WAHR;Overnight;4;Sunny;Christmas Market;3;FALSCH
2038;21.12.2019;07:00:12;244;67;Female;City_5;100;FALSCH;383;Toys_Product;Toys;4;40,74773777;162,9909511;Credit Card;WAHR;0;162,9909511;FALSCH;;;Sunny;None;4;FALSCH
2039;17.12.2021;02:46:43;20;65;Female;City_13;;WAHR;320;Toys_Product;Toys;5;69,31472973;346,5736486;Online Payment;WAHR;0;346,5736486;FALSCH;Express;5;Sunny;None;5;FALSCH
2040;05.11.2019;23:09:39;12;30;Other;City_14;;WAHR;628;Toys_Product;Toys;5;64,45588582;322,2794291;Online Payment;WAHR;0;322,2794291;FALSCH;Overnight;1;Snowy;Christmas Market;5;WAHR
2041;23.11.2021;19:34:15;392;56;Female;City_20;15;FALSCH;834;Toys_Product;Toys;3;55,77358138;167,3207441;Credit Card;WAHR;16,73207441;150,58866969;FALSCH;;;Sunny;Black Friday;3;FALSCH
2042;06.12.2021;16:11:10;450;38;Female;City_2;76;FALSCH;147;Toys_Product;Toys;1;86,71347272;86,71347272;Online Payment;FALSCH;0;86,71347272;FALSCH;;;Sunny;None;5;WAHR
2043;15.11.2022;05:57:55;491;20;Female;City_18;;WAHR;433;Clothing_Product;Clothing;2;21,91633402;43,83266805;Credit Card;WAHR;0;43,83266805;FALSCH;Standard;5;Rainy;Christmas Market;5;WAHR
2044;25.12.2018;13:01:23;399;34;Female;City_19;;WAHR;870;Toys_Product;Toys;3;38,68829563;116,0648869;Debit Card;FALSCH;11,60648869;104,45839821;FALSCH;Standard;1;Sunny;Black Friday;3;FALSCH
2045;24.12.2018;00:16:53;21;63;Female;City_8;90;FALSCH;990;Clothing_Product;Clothing;1;46,0309548;46,0309548;Cash;WAHR;4,60309548;41,42785932;FALSCH;;;Sunny;Black Friday;3;WAHR
2046;22.11.2023;08:03:25;238;60;Male;City_11;;WAHR;100;Food_Product;Food;4;69,28515054;277,1406022;Debit Card;WAHR;0;277,1406022;WAHR;Overnight;4;Sunny;Christmas Market;2;WAHR
2047;11.11.2021;15:25:09;443;32;Other;City_10;;WAHR;166;Food_Product;Food;1;94,9032581;94,9032581;Cash;FALSCH;9,49032581;85,41293229;FALSCH;Overnight;3;Snowy;Black Friday;2;FALSCH
2048;14.12.2020;14:52:16;480;59;Female;City_11;69;FALSCH;19;Food_Product;Food;1;75,03603801;75,03603801;Credit Card;WAHR;0;75,03603801;FALSCH;;;Snowy;None;5;FALSCH
2049;22.11.2021;02:32:33;231;20;Other;City_5;46;FALSCH;742;Clothing_Product;Clothing;2;60,40899373;120,8179875;Cash;FALSCH;0;120,8179875;WAHR;;;Rainy;None;5;WAHR
2050;12.12.2019;01:52:36;277;63;Other;City_8;46;FALSCH;117;Food_Product;Food;5;87,30278543;436,5139272;Online Payment;WAHR;0;436,5139272;FALSCH;;;Snowy;None;2;FALSCH
2051;19.11.2021;08:41:26;317;50;Other;City_14;;WAHR;757;Food_Product;Food;1;57,58082421;57,58082421;Cash;WAHR;0;57,58082421;FALSCH;Overnight;3;Snowy;None;5;WAHR
2052;07.12.2021;21:32:10;358;27;Other;City_8;20;FALSCH;1;Electronics_Product;Electronics;3;77,43759933;232,312798;Debit Card;WAHR;23,2312798;209,0815182;FALSCH;;;Snowy;Black Friday;5;FALSCH
2053;21.11.2023;21:07:54;375;19;Male;City_8;;WAHR;349;Food_Product;Food;2;92,42476912;184,8495382;Cash;WAHR;0;184,8495382;FALSCH;Standard;1;Rainy;Christmas Market;1;FALSCH
2054;12.11.2021;05:33:09;249;28;Female;City_19;;WAHR;41;Food_Product;Food;3;72,54069577;217,6220873;Debit Card;WAHR;0;217,6220873;WAHR;Express;4;Snowy;None;5;FALSCH
2055;25.12.2023;16:30:57;406;53;Other;City_17;91;FALSCH;263;Electronics_Product;Electronics;3;88,11462245;264,3438673;Credit Card;WAHR;26,43438673;237,90948057;WAHR;;;Sunny;Black Friday;3;WAHR
2056;26.12.2023;12:31:21;283;57;Other;City_1;;WAHR;26;Clothing_Product;Clothing;1;41,16060219;41,16060219;Online Payment;FALSCH;0;41,16060219;WAHR;Standard;5;Snowy;None;5;WAHR
2057;18.11.2020;04:03:29;442;63;Other;City_1;;WAHR;593;Clothing_Product;Clothing;4;93,24985752;372,9994301;Cash;FALSCH;0;372,9994301;FALSCH;Standard;5;Rainy;Christmas Market;5;FALSCH
2058;15.11.2022;08:35:31;55;60;Male;City_20;;WAHR;683;Electronics_Product;Electronics;1;39,83917989;39,83917989;Credit Card;FALSCH;3,983917989;35,855261901;FALSCH;Standard;4;Snowy;Black Friday;5;FALSCH
2059;11.11.2021;20:33:08;265;36;Male;City_9;;WAHR;454;Electronics_Product;Electronics;5;16,6136844;83,06842201;Debit Card;FALSCH;0;83,06842201;FALSCH;Overnight;1;Sunny;None;3;FALSCH
2060;06.11.2023;11:41:51;324;55;Other;City_17;22;FALSCH;231;Decorations_Product;Decorations;2;19,05003076;38,10006151;Credit Card;WAHR;0;38,10006151;FALSCH;;;Sunny;None;3;FALSCH
2061;29.12.2019;11:45:52;197;45;Female;City_13;;WAHR;612;Clothing_Product;Clothing;1;29,91892114;29,91892114;Cash;FALSCH;0;29,91892114;FALSCH;Express;1;Snowy;None;5;FALSCH
2062;21.12.2022;13:13:31;404;39;Male;City_8;4;FALSCH;630;Electronics_Product;Electronics;5;79,58966631;397,9483315;Debit Card;WAHR;0;397,9483315;WAHR;;;Sunny;Christmas Market;3;WAHR
2063;15.11.2021;19:45:23;8;56;Other;City_13;;WAHR;344;Clothing_Product;Clothing;3;46,77141669;140,3142501;Credit Card;FALSCH;14,03142501;126,28282509;WAHR;Express;4;Rainy;Black Friday;4;WAHR
